ID,Strand,Circtype,miRNA Binding count,Average free energy,length,GC_content,A_ratio,T_ratio,G_ratio,C_ratio,has_N,Tissue
sample_3107,1,type_2,9,-18.817,166,0.4217,0.247,0.3313,0.241,0.1807,FALSE,label_6
sample_3108,0,type_0,30,-17.781,1902,0.306,0.3544,0.3396,0.1272,0.1788,FALSE,label_6
sample_3109,0,type_0,11,-20.221,204,0.5539,0.2647,0.1814,0.3333,0.2206,FALSE,label_1
sample_3110,0,type_3,13,-18.759,351,0.4245,0.3105,0.265,0.2393,0.1852,FALSE,label_1
sample_3111,1,type_1,30,-18.257,1240,0.35,0.3129,0.3371,0.1774,0.1726,FALSE,label_3
sample_3112,0,type_3,1,-16.98,72,0.5556,0.25,0.1944,0.3611,0.1944,FALSE,label_6
sample_3113,1,type_0,9,-18.722,289,0.3737,0.2976,0.3287,0.1765,0.1972,FALSE,label_2
sample_3114,0,type_0,1,-15.08,250,0.465,0.295,0.24,0.23,0.235,TRUE,label_0
sample_3115,1,type_0,46,-19.313,2093,0.333,0.311,0.3559,0.1538,0.1792,FALSE,label_0
sample_3116,1,type_0,57,-18.57,2338,0.373,0.3216,0.3054,0.1771,0.1959,FALSE,label_2
sample_3117,1,type_0,36,-17.555,522,0.5172,0.1418,0.341,0.2893,0.228,FALSE,label_3
sample_3118,0,type_0,2,-17.46,140,0.3357,0.4071,0.2571,0.3357,0,FALSE,label_0
sample_3119,0,type_0,48,-19.669,1053,0.4444,0.2792,0.2764,0.227,0.2175,FALSE,label_1
sample_3120,1,type_0,14,-20.355,294,0.5068,0.1871,0.3061,0.2279,0.2789,FALSE,label_0
sample_3121,0,type_4,25,-19.445,333,0.4234,0.2793,0.2973,0.2342,0.1892,FALSE,label_1
sample_3122,0,type_0,47,-18.957,1364,0.5169,0.1928,0.2903,0.2368,0.2801,FALSE,label_0
sample_3123,0,type_3,8,-20.295,287,0.5226,0.2822,0.1951,0.2056,0.3171,FALSE,label_1
sample_3124,1,type_0,4,-21.16,250,0.445,0.265,0.29,0.22,0.225,TRUE,label_2
sample_3125,0,type_3,18,-18.841,416,0.5024,0.2692,0.2284,0.2692,0.2332,FALSE,label_1
sample_3126,1,type_3,24,-20.798,749,0.5167,0.3244,0.1589,0.2777,0.239,FALSE,label_1
sample_3127,0,type_0,17,-19.091,264,0.4015,0.3523,0.2462,0.2083,0.1932,FALSE,label_2
sample_3128,0,type_3,10,-20.836,214,0.4953,0.243,0.2617,0.2664,0.229,FALSE,label_2
sample_3129,0,type_0,5,-22.168,231,0.3636,0.3377,0.2987,0.1688,0.1948,FALSE,label_0
sample_3130,1,type_0,1,-16.58,137,0.3796,0.3723,0.2482,0.1314,0.2482,FALSE,label_2
sample_3131,1,type_0,40,-18.965,1723,0.3778,0.3285,0.2937,0.1805,0.1973,FALSE,label_2
sample_3132,0,type_0,6,-18.885,250,0.48,0.175,0.345,0.25,0.23,TRUE,label_0
sample_3133,0,type_1,2,-22.045,59,0.4068,0.3051,0.2881,0.2203,0.1864,FALSE,label_1
sample_3134,0,type_0,5,-19.393,162,0.3889,0.321,0.2901,0.2346,0.1543,FALSE,label_1
sample_3135,1,type_3,17,-20.033,512,0.4277,0.3184,0.2539,0.2051,0.2227,FALSE,label_1
sample_3136,0,type_3,28,-16.692,753,0.4263,0.3227,0.251,0.2178,0.2085,FALSE,label_1
sample_3137,0,type_0,2,-22.888,102,0.6275,0.1176,0.2549,0.1176,0.5098,FALSE,label_0
sample_3138,0,type_0,9,-18.767,229,0.393,0.2926,0.3144,0.2707,0.1223,FALSE,label_0
sample_3139,1,type_0,8,-20.997,246,0.4715,0.2398,0.2886,0.2358,0.2358,FALSE,label_3
sample_3140,1,type_3,4,-17.714,95,0.4105,0.3263,0.2632,0.1895,0.2211,FALSE,label_0
sample_3141,1,type_0,38,-19.735,742,0.5445,0.2399,0.2156,0.2736,0.2709,FALSE,label_6
sample_3142,0,type_0,1,-17.08,59,0.3898,0.1525,0.4576,0.3051,0.0847,FALSE,label_3
sample_3143,0,type_3,4,-16.622,99,0.4444,0.2727,0.2828,0.1111,0.3333,FALSE,label_1
sample_3144,1,type_0,13,-19.675,312,0.4808,0.234,0.2853,0.2308,0.25,FALSE,label_0
sample_3145,1,type_1,8,-17.017,594,0.3064,0.335,0.3586,0.1549,0.1515,FALSE,label_1
sample_3146,1,type_0,38,-18.667,2181,0.3306,0.3517,0.3177,0.1664,0.1641,FALSE,label_2
sample_3147,0,type_3,14,-19.803,428,0.5374,0.2266,0.236,0.2967,0.2407,FALSE,label_6
sample_3148,1,type_1,16,-17.256,400,0.38,0.3025,0.3175,0.1925,0.1875,FALSE,label_2
sample_3149,0,type_0,8,-18.499,276,0.5145,0.1522,0.3333,0.2101,0.3043,FALSE,label_0
sample_3150,1,type_3,48,-19.591,1295,0.5042,0.2456,0.2502,0.2425,0.2618,FALSE,label_1
sample_3151,1,type_0,14,-18.071,273,0.6557,0.1099,0.2344,0.315,0.3407,FALSE,label_6
sample_3152,0,type_3,65,-18.314,2367,0.4208,0.3798,0.1994,0.2112,0.2095,FALSE,label_5
sample_3153,0,type_0,3,-19.923,250,0.515,0.235,0.25,0.275,0.24,TRUE,label_1
sample_3154,0,type_3,30,-20.396,661,0.5023,0.2496,0.2481,0.2345,0.2678,FALSE,label_1
sample_3155,1,type_3,2,-17.437,213,0.3427,0.4272,0.23,0.2394,0.1033,FALSE,label_4
sample_3156,0,type_0,68,-19.041,2371,0.3652,0.3256,0.3092,0.17,0.1953,FALSE,label_5
sample_3157,0,type_0,52,-18.918,1664,0.3119,0.3684,0.3197,0.1502,0.1617,FALSE,label_0
sample_3158,0,type_3,17,-22.533,260,0.5769,0.2654,0.1577,0.3231,0.2538,FALSE,label_1
sample_3159,0,type_3,1,-18.51,168,0.4167,0.3988,0.1845,0.2917,0.125,FALSE,label_2
sample_3160,1,type_0,6,-18.42,351,0.3333,0.3732,0.2934,0.1766,0.1567,FALSE,label_2
sample_3161,1,type_0,26,-19.49,1292,0.3212,0.37,0.3088,0.1432,0.178,FALSE,label_3
sample_3162,1,type_1,70,-18.925,2528,0.4316,0.301,0.2674,0.2132,0.2184,FALSE,label_2
sample_3163,0,type_0,44,-18.845,1492,0.3338,0.3224,0.3438,0.1655,0.1682,FALSE,label_2
sample_3164,0,type_0,7,-20.654,229,0.6026,0.1965,0.2009,0.2445,0.3581,FALSE,label_1
sample_3165,0,type_0,2,-21.222,190,0.4947,0.2263,0.2789,0.1211,0.3737,FALSE,label_3
sample_3166,1,type_0,3,-19.185,211,0.4597,0.2085,0.3318,0.2512,0.2085,FALSE,label_4
sample_3167,0,type_4,4,-17.46,250,0.45,0.26,0.29,0.24,0.21,TRUE,label_0
sample_3168,1,type_3,8,-19.592,156,0.5128,0.3397,0.1474,0.2115,0.3013,FALSE,label_1
sample_3169,0,type_0,1,-22.98,80,0.35,0.325,0.325,0.325,0.025,FALSE,label_0
sample_3170,0,type_3,6,-20.401,302,0.4404,0.4901,0.0695,0.3477,0.0927,FALSE,label_5
sample_3171,1,type_0,12,-18.373,351,0.3932,0.3903,0.2165,0.1823,0.2108,FALSE,label_3
sample_3172,1,type_0,42,-18.629,1038,0.3902,0.3083,0.3015,0.1599,0.2303,FALSE,label_0
sample_3173,0,type_2,7,-18.846,254,0.3937,0.3386,0.2677,0.2008,0.1929,FALSE,label_0
sample_3174,1,type_0,1,-19.25,112,0.2857,0.4196,0.2946,0.1071,0.1786,FALSE,label_0
sample_3175,1,type_0,13,-17.199,262,0.3626,0.3817,0.2557,0.187,0.1756,FALSE,label_4
sample_3176,1,type_0,7,-21.326,258,0.6589,0.1899,0.1512,0.2984,0.3605,FALSE,label_4
sample_3177,0,type_3,8,-17.725,242,0.3471,0.2645,0.3884,0.2438,0.1033,FALSE,label_1
sample_3178,0,type_0,19,-19.936,508,0.5571,0.1063,0.3366,0.2303,0.3268,FALSE,label_6
sample_3179,1,type_0,1,-26.82,250,0.525,0.185,0.29,0.325,0.2,TRUE,label_3
sample_3180,1,type_0,6,-16.816,223,0.3274,0.3946,0.278,0.1345,0.1928,FALSE,label_4
sample_3181,1,type_3,2,-17.69,106,0.3962,0.3585,0.2453,0.2453,0.1509,FALSE,label_1
sample_3182,1,type_0,1,-17.63,250,0.425,0.22,0.355,0.22,0.205,TRUE,label_1
sample_3183,0,type_0,47,-17.923,2701,0.3147,0.3495,0.3358,0.1629,0.1518,FALSE,label_1
sample_3184,0,type_3,15,-18.611,558,0.4677,0.3244,0.2079,0.2348,0.233,FALSE,label_1
sample_3185,0,type_0,7,-18.71,237,0.4473,0.3924,0.1603,0.1013,0.346,FALSE,label_2
sample_3186,0,type_0,7,-19.401,222,0.473,0.2207,0.3063,0.2342,0.2387,FALSE,label_3
sample_3187,0,type_0,1,-17.82,40,0.375,0.375,0.25,0.05,0.325,FALSE,label_0
sample_3188,0,type_3,14,-18.893,608,0.4753,0.2303,0.2944,0.2023,0.273,FALSE,label_1
sample_3189,1,type_0,16,-18.59,356,0.4298,0.2444,0.3258,0.1882,0.2416,FALSE,label_0
sample_3190,1,type_3,6,-19.143,225,0.3644,0.3022,0.3333,0.1644,0.2,FALSE,label_6
sample_3191,0,type_2,1,-19.25,250,0.42,0.325,0.255,0.215,0.205,TRUE,label_2
sample_3192,1,type_0,13,-18.239,243,0.3621,0.4033,0.2346,0.1564,0.2058,FALSE,label_0
sample_3193,0,type_0,6,-20.097,169,0.4083,0.2722,0.3195,0.2604,0.1479,FALSE,label_0
sample_3194,0,type_0,51,-18.29,1456,0.3812,0.3393,0.2795,0.1827,0.1985,FALSE,label_2
sample_3195,0,type_3,33,-18.842,782,0.4271,0.3018,0.2711,0.2251,0.202,FALSE,label_0
sample_3196,1,type_3,9,-20.246,530,0.5509,0.217,0.2321,0.2642,0.2868,FALSE,label_1
sample_3197,0,type_0,2,-17.835,250,0.435,0.285,0.28,0.185,0.25,TRUE,label_0
sample_3198,0,type_0,2,-18.795,171,0.4211,0.2632,0.3158,0.2924,0.1287,FALSE,label_6
sample_3199,1,type_3,7,-18.57,255,0.4667,0.2824,0.251,0.2235,0.2431,FALSE,label_2
sample_3200,0,type_0,12,-17.995,365,0.4082,0.2849,0.3068,0.1753,0.2329,FALSE,label_0
sample_3201,1,type_0,6,-18.345,345,0.4464,0.0174,0.5362,0.0667,0.3797,FALSE,label_5
sample_3202,0,type_0,13,-17.527,385,0.374,0.2987,0.3273,0.2156,0.1584,FALSE,label_2
sample_3203,1,type_3,2,-17.785,56,0.4643,0.1964,0.3393,0.25,0.2143,FALSE,label_1
sample_3204,1,type_3,19,-18.589,390,0.4077,0.3385,0.2538,0.2026,0.2051,FALSE,label_1
sample_3205,0,type_0,4,-18.484,175,0.44,0.2286,0.3314,0.1429,0.2971,FALSE,label_0
sample_3206,1,type_3,20,-21.18,561,0.4385,0.3262,0.2353,0.2335,0.205,FALSE,label_1
sample_3207,0,type_0,44,-19.835,1677,0.4454,0.2785,0.2761,0.2343,0.2111,FALSE,label_2
sample_3208,1,type_3,10,-17.368,217,0.4101,0.318,0.2719,0.2396,0.1705,FALSE,label_4
sample_3209,0,type_3,1,-17.51,39,0.6923,0.1538,0.1538,0.1026,0.5897,FALSE,label_1
sample_3210,0,type_0,17,-20.683,1166,0.4134,0.3096,0.277,0.2127,0.2007,FALSE,label_5
sample_3211,0,type_0,1,-16.09,250,0.55,0.13,0.32,0.31,0.24,TRUE,label_5
sample_3212,1,type_1,5,-17.34,40,0.325,0.425,0.25,0.2,0.125,FALSE,label_1
sample_3213,1,type_3,29,-19.328,688,0.5174,0.2471,0.2355,0.2413,0.2762,FALSE,label_1
sample_3214,0,type_4,13,-19.082,237,0.557,0.2532,0.1899,0.3165,0.2405,FALSE,label_2
sample_3215,0,type_3,1,-18,250,0.52,0.29,0.19,0.31,0.21,TRUE,label_1
sample_3216,0,type_3,32,-21.518,1043,0.5599,0.2167,0.2234,0.2953,0.2646,FALSE,label_1
sample_3217,0,type_0,1,-17.43,250,0.55,0.275,0.175,0.255,0.295,TRUE,label_0
sample_3218,1,type_0,24,-18.541,1243,0.3339,0.354,0.3121,0.1521,0.1818,FALSE,label_2
sample_3219,0,type_3,43,-18.433,960,0.4302,0.2823,0.2875,0.2135,0.2167,FALSE,label_1
sample_3220,1,type_3,7,-19.327,276,0.4529,0.2971,0.25,0.2101,0.2428,FALSE,label_0
sample_3221,0,type_3,6,-20.269,180,0.5222,0.3278,0.15,0.2944,0.2278,FALSE,label_1
sample_3222,0,type_3,15,-18.71,243,0.4609,0.3621,0.177,0.2387,0.2222,FALSE,label_2
sample_3223,1,type_3,12,-20.509,374,0.5027,0.2861,0.2112,0.2567,0.246,FALSE,label_1
sample_3224,0,type_0,7,-20.086,200,0.41,0.315,0.275,0.17,0.24,FALSE,label_4
sample_3225,1,type_0,1,-19.24,250,0.505,0.27,0.225,0.29,0.215,TRUE,label_0
sample_3226,0,type_3,5,-19.197,542,0.428,0.2952,0.2768,0.2491,0.179,FALSE,label_1
sample_3227,1,type_0,12,-19.681,313,0.4153,0.2971,0.2875,0.2204,0.1949,FALSE,label_2
sample_3228,1,type_3,39,-20.309,822,0.5328,0.2397,0.2275,0.2883,0.2445,FALSE,label_1
sample_3229,0,type_0,2,-17.4,264,0.4356,0.1553,0.4091,0.3674,0.0682,FALSE,label_0
sample_3230,1,type_0,14,-20.772,275,0.5018,0.3055,0.1927,0.2,0.3018,FALSE,label_0
sample_3231,1,type_3,11,-19.517,735,0.4122,0.3796,0.2082,0.2014,0.2109,FALSE,label_5
sample_3232,0,type_0,22,-17.832,538,0.4331,0.2825,0.2844,0.1784,0.2546,FALSE,label_1
sample_3233,1,type_3,3,-19.07,250,0.475,0.3,0.225,0.3,0.175,TRUE,label_1
sample_3234,1,type_0,12,-22.395,564,0.5691,0.1436,0.2872,0.266,0.3032,FALSE,label_3
sample_3235,1,type_0,19,-18.809,1169,0.3695,0.3165,0.3139,0.1557,0.2139,FALSE,label_0
sample_3236,0,type_0,3,-17.04,250,0.465,0.265,0.27,0.29,0.175,TRUE,label_5
sample_3237,1,type_0,1,-16.52,250,0.5,0.225,0.275,0.26,0.24,TRUE,label_5
sample_3238,0,type_0,36,-18.322,1229,0.4247,0.2067,0.3686,0.2254,0.1993,FALSE,label_5
sample_3239,0,type_0,36,-19.608,1130,0.4664,0.2735,0.2602,0.2549,0.2115,FALSE,label_2
sample_3240,1,type_3,10,-19.206,129,0.4496,0.3333,0.2171,0.3178,0.1318,FALSE,label_3
sample_3241,1,type_1,2,-22.515,235,0.4085,0.0511,0.5404,0.3064,0.1021,FALSE,label_0
sample_3242,1,type_1,17,-17.475,442,0.3529,0.3348,0.3122,0.1516,0.2014,FALSE,label_0
sample_3243,1,type_0,3,-19.783,85,0.6353,0.2941,0.0706,0.1529,0.4824,FALSE,label_1
sample_3244,1,type_0,47,-17.735,1368,0.3611,0.2917,0.3472,0.1806,0.1806,FALSE,label_1
sample_3245,1,type_0,1,-21.87,250,0.535,0.285,0.18,0.2,0.335,TRUE,label_3
sample_3246,0,type_2,5,-19.032,250,0.425,0.275,0.3,0.225,0.2,TRUE,label_1
sample_3247,1,type_3,16,-20.872,388,0.4897,0.2938,0.2165,0.2552,0.2345,FALSE,label_1
sample_3248,1,type_1,3,-19.617,119,0.4622,0.2101,0.3277,0.2101,0.2521,FALSE,label_1
sample_3249,0,type_0,11,-17.472,896,0.2522,0.4007,0.3471,0.1507,0.1016,FALSE,label_1
sample_3250,1,type_0,1,-19.29,250,0.445,0.315,0.24,0.235,0.21,TRUE,label_5
sample_3251,1,type_0,1,-26.43,177,0.4859,0.0904,0.4237,0.1751,0.3107,FALSE,label_6
sample_3252,1,type_0,1,-25.38,84,0.7024,0.1071,0.1905,0.3571,0.3452,FALSE,label_2
sample_3253,1,type_0,2,-22.02,250,0.405,0.275,0.32,0.195,0.21,TRUE,label_3
sample_3254,1,type_0,1,-16.55,250,0.46,0.285,0.255,0.2,0.26,TRUE,label_6
sample_3255,1,type_0,13,-18.239,225,0.3289,0.3156,0.3556,0.1644,0.1644,FALSE,label_0
sample_3256,1,type_2,2,-23.41,250,0.52,0.305,0.175,0.33,0.19,TRUE,label_1
sample_3257,0,type_0,19,-17.155,319,0.4075,0.2884,0.3041,0.1944,0.2132,FALSE,label_0
sample_3258,1,type_1,2,-17.865,229,0.3537,0.3581,0.2882,0.1878,0.1659,FALSE,label_4
sample_3259,0,type_0,7,-20.433,281,0.4555,0.2384,0.306,0.1957,0.2598,FALSE,label_6
sample_3260,1,type_0,10,-20.359,240,0.5458,0.1625,0.2917,0.2167,0.3292,FALSE,label_0
sample_3261,1,type_0,28,-19.305,1325,0.3917,0.3109,0.2974,0.2128,0.1789,FALSE,label_2
sample_3262,1,type_3,12,-18.204,647,0.4374,0.4451,0.1175,0.2612,0.1762,FALSE,label_1
sample_3263,0,type_0,33,-17.992,1087,0.4195,0.2061,0.3744,0.219,0.2006,FALSE,label_5
sample_3264,0,type_3,31,-19.476,913,0.5038,0.2694,0.2267,0.2629,0.241,FALSE,label_1
sample_3265,0,type_2,2,-21.06,250,0.515,0.255,0.23,0.255,0.26,TRUE,label_2
sample_3266,1,type_0,5,-15.856,208,0.5721,0.0721,0.3558,0.226,0.3462,FALSE,label_4
sample_3267,1,type_3,12,-22.797,321,0.5919,0.2025,0.2056,0.2523,0.3396,FALSE,label_1
sample_3268,0,type_3,10,-19.827,343,0.5073,0.2303,0.2624,0.2362,0.2711,FALSE,label_6
sample_3269,0,type_4,8,-20.739,250,0.56,0.275,0.165,0.265,0.295,TRUE,label_1
sample_3270,0,type_0,23,-18.724,1159,0.3512,0.2985,0.3503,0.1691,0.1821,FALSE,label_5
sample_3271,1,type_3,23,-20.68,498,0.5602,0.2851,0.1546,0.3233,0.2369,FALSE,label_3
sample_3272,1,type_0,37,-19.588,955,0.4681,0.2764,0.2555,0.2555,0.2126,FALSE,label_0
sample_3273,0,type_0,8,-20.225,319,0.3605,0.3605,0.279,0.1379,0.2226,FALSE,label_0
sample_3274,0,type_0,2,-16.11,67,0.3881,0.2985,0.3134,0.2239,0.1642,FALSE,label_3
sample_3275,1,type_0,10,-18.244,294,0.3537,0.2925,0.3537,0.1735,0.1803,FALSE,label_3
sample_3276,1,type_0,4,-20.988,177,0.4237,0.3051,0.2712,0.1751,0.2486,FALSE,label_0
sample_3277,1,type_3,10,-21.127,514,0.4844,0.2782,0.2374,0.2549,0.2296,FALSE,label_1
sample_3278,1,type_0,11,-18.895,405,0.358,0.3012,0.3407,0.1284,0.2296,FALSE,label_0
sample_3279,0,type_0,3,-20.373,166,0.3675,0.3855,0.247,0.3253,0.0422,FALSE,label_1
sample_3280,0,type_0,22,-18.281,2026,0.4284,0.1693,0.4023,0.2557,0.1728,FALSE,label_0
sample_3281,0,type_3,13,-21.037,393,0.5191,0.2824,0.1985,0.2545,0.2646,FALSE,label_1
sample_3282,1,type_3,11,-20.517,270,0.5481,0.2593,0.1926,0.2963,0.2519,FALSE,label_2
sample_3283,0,type_0,9,-19.078,271,0.5424,0.0996,0.3579,0.3321,0.2103,FALSE,label_4
sample_3284,1,type_0,3,-21.833,2546,0.4354,0.2322,0.3324,0.2813,0.1541,TRUE,label_3
sample_3285,0,type_0,6,-18.504,185,0.4432,0.2432,0.3135,0.2108,0.2324,FALSE,label_0
sample_3286,0,type_0,5,-20.24,211,0.4455,0.2464,0.3081,0.2749,0.1706,FALSE,label_3
sample_3287,0,type_0,28,-19.061,1585,0.3167,0.3432,0.3401,0.1754,0.1413,FALSE,label_2
sample_3288,0,type_3,34,-19.802,687,0.444,0.3144,0.2416,0.2329,0.2111,FALSE,label_0
sample_3289,0,type_0,13,-16.465,346,0.3844,0.1908,0.4249,0.211,0.1734,FALSE,label_5
sample_3290,1,type_0,76,-17.96,2649,0.3892,0.3156,0.2952,0.1782,0.211,FALSE,label_2
sample_3291,0,type_0,2,-18.783,251,0.3147,0.2032,0.4821,0.1833,0.1315,FALSE,label_4
sample_3292,1,type_3,10,-18.48,183,0.4699,0.3169,0.2131,0.2732,0.1967,FALSE,label_3
sample_3293,1,type_0,4,-21.58,213,0.507,0.2582,0.2347,0.2066,0.3005,FALSE,label_1
sample_3294,0,type_3,81,-19.232,2458,0.5024,0.2909,0.2067,0.2669,0.2356,FALSE,label_1
sample_3295,0,type_3,55,-19.862,1231,0.5353,0.2827,0.182,0.2632,0.2721,FALSE,label_1
sample_3296,0,type_3,4,-19.44,200,0.54,0.25,0.21,0.245,0.295,FALSE,label_1
sample_3297,1,type_3,26,-18.879,434,0.5276,0.2512,0.2212,0.2465,0.2811,FALSE,label_1
sample_3298,1,type_0,12,-18.859,396,0.4596,0.2753,0.2652,0.1944,0.2652,FALSE,label_2
sample_3299,1,type_2,5,-16.298,250,0.465,0.31,0.225,0.275,0.19,TRUE,label_1
sample_3300,0,type_0,2,-20.945,195,0.5333,0.1795,0.2872,0.3179,0.2154,FALSE,label_2
sample_3301,1,type_3,30,-19.68,954,0.4843,0.3071,0.2086,0.2673,0.217,FALSE,label_1
sample_3302,0,type_0,12,-19.103,431,0.3109,0.2691,0.42,0.1508,0.1601,FALSE,label_2
sample_3303,0,type_3,29,-19.069,950,0.3537,0.3389,0.3074,0.1726,0.1811,FALSE,label_4
sample_3304,1,type_3,12,-20.977,390,0.5436,0.2667,0.1897,0.2641,0.2795,FALSE,label_1
sample_3305,0,type_4,59,-18.717,2805,0.3626,0.3758,0.2617,0.1897,0.1729,FALSE,label_1
sample_3306,0,type_3,18,-19.967,496,0.5343,0.2802,0.1855,0.254,0.2802,FALSE,label_1
sample_3307,0,type_3,3,-20.67,152,0.4934,0.3158,0.1908,0.2368,0.2566,FALSE,label_3
sample_3308,0,type_3,10,-21.27,206,0.4806,0.267,0.2524,0.2864,0.1942,FALSE,label_2
sample_3309,0,type_3,9,-23.623,423,0.5579,0.3759,0.0662,0.3759,0.182,FALSE,label_1
sample_3310,0,type_0,2,-17.58,111,0.4685,0.3784,0.1532,0.1081,0.3604,FALSE,label_1
sample_3311,0,type_1,8,-19.122,124,0.4758,0.371,0.1532,0.1452,0.3306,FALSE,label_1
sample_3312,1,type_3,12,-21.805,298,0.5134,0.2148,0.2718,0.2852,0.2282,FALSE,label_1
sample_3313,0,type_0,1,-20.41,250,0.465,0.22,0.315,0.18,0.285,TRUE,label_2
sample_3314,0,type_3,15,-21.724,429,0.5641,0.2191,0.2168,0.3193,0.2448,FALSE,label_1
sample_3315,0,type_3,40,-20.048,982,0.4847,0.2821,0.2332,0.2301,0.2546,FALSE,label_1
sample_3316,1,type_3,8,-17.923,330,0.503,0.1909,0.3061,0.2545,0.2485,FALSE,label_0
sample_3317,0,type_3,9,-19.36,208,0.3702,0.2837,0.3462,0.1779,0.1923,FALSE,label_0
sample_3318,1,type_0,26,-19.945,1878,0.3253,0.3983,0.2764,0.148,0.1773,FALSE,label_6
sample_3319,0,type_0,2,-16.245,79,0.4051,0.3291,0.2658,0.2405,0.1646,FALSE,label_1
sample_3320,0,type_0,3,-17.8,250,0.485,0.22,0.295,0.145,0.34,TRUE,label_5
sample_3321,1,type_3,5,-18.419,112,0.4107,0.2946,0.2946,0.2411,0.1696,FALSE,label_2
sample_3322,0,type_0,9,-19.797,568,0.4155,0.2958,0.2887,0.2042,0.2113,FALSE,label_2
sample_3323,0,type_3,1,-24.08,291,0.4089,0.2646,0.3265,0.1959,0.2131,FALSE,label_1
sample_3324,0,type_0,3,-21.127,144,0.3819,0.4653,0.1528,0.25,0.1319,FALSE,label_3
sample_3325,0,type_0,2,-22.537,303,0.3597,0.3399,0.3003,0.1452,0.2145,FALSE,label_2
sample_3326,0,type_0,3,-22.357,219,0.484,0.1781,0.3379,0.2922,0.1918,FALSE,label_0
sample_3327,1,type_0,17,-18.923,351,0.4103,0.2365,0.3533,0.0399,0.3704,FALSE,label_1
sample_3328,0,type_0,61,-18.116,2187,0.3365,0.3484,0.315,0.1646,0.1719,FALSE,label_2
sample_3329,0,type_3,2,-15.72,50,0.36,0.52,0.12,0.1,0.26,FALSE,label_1
sample_3330,1,type_0,4,-16.48,214,0.4673,0.3271,0.2056,0.257,0.2103,FALSE,label_4
sample_3331,0,type_0,9,-18.419,329,0.4407,0.1216,0.4377,0.1581,0.2827,FALSE,label_5
sample_3332,1,type_0,3,-18.64,130,0.3846,0.2846,0.3308,0.1923,0.1923,FALSE,label_1
sample_3333,1,type_0,13,-19.067,154,0.5909,0.2273,0.1818,0.3506,0.2403,FALSE,label_1
sample_3334,1,type_3,27,-19.081,1251,0.4668,0.3006,0.2326,0.2174,0.2494,FALSE,label_1
sample_3335,1,type_0,10,-18.334,203,0.4631,0.2512,0.2857,0.2463,0.2167,FALSE,label_0
sample_3336,1,type_0,59,-18.729,2413,0.3498,0.332,0.3183,0.1571,0.1927,FALSE,label_2
sample_3337,0,type_0,17,-19.498,545,0.4771,0.2202,0.3028,0.2092,0.2679,FALSE,label_2
sample_3338,1,type_0,41,-18.108,1462,0.3782,0.3345,0.2873,0.1676,0.2107,FALSE,label_0
sample_3339,0,type_0,17,-18.044,390,0.4564,0.2821,0.2615,0.1641,0.2923,FALSE,label_3
sample_3340,1,type_3,23,-19.237,259,0.4942,0.3127,0.1931,0.305,0.1892,FALSE,label_1
sample_3341,0,type_2,5,-20.766,250,0.455,0.295,0.25,0.255,0.2,TRUE,label_4
sample_3342,1,type_0,1,-17.7,101,0.4257,0.2178,0.3564,0.1782,0.2475,FALSE,label_2
sample_3343,1,type_0,34,-18.336,1932,0.3654,0.3276,0.3069,0.1579,0.2076,FALSE,label_0
sample_3344,1,type_3,19,-18.655,732,0.4385,0.2814,0.2801,0.2172,0.2213,FALSE,label_1
sample_3345,1,type_0,21,-21.1,758,0.4024,0.31,0.2876,0.2098,0.1926,FALSE,label_2
sample_3346,0,type_3,6,-17.669,241,0.4398,0.2407,0.3195,0.2033,0.2365,FALSE,label_6
sample_3347,1,type_0,2,-21.01,151,0.4106,0.3046,0.2848,0.1325,0.2781,FALSE,label_2
sample_3348,0,type_0,26,-18.63,960,0.3344,0.3198,0.3458,0.1396,0.1948,FALSE,label_2
sample_3349,1,type_2,1,-20.5,250,0.43,0.295,0.275,0.275,0.155,TRUE,label_0
sample_3350,1,type_0,1,-19.22,157,0.3822,0.4076,0.2102,0.1083,0.2739,FALSE,label_0
sample_3351,0,type_3,78,-19.475,1815,0.486,0.2848,0.2292,0.249,0.2369,FALSE,label_1
sample_3352,0,type_3,14,-18.168,651,0.5038,0.2627,0.2335,0.2673,0.2366,FALSE,label_1
sample_3353,1,type_0,5,-18.078,230,0.3652,0.3217,0.313,0.1957,0.1696,FALSE,label_2
sample_3354,0,type_0,10,-19.951,731,0.2996,0.357,0.3434,0.1259,0.1737,FALSE,label_0
sample_3355,1,type_0,1,-17.23,250,0.44,0.21,0.35,0.12,0.32,TRUE,label_5
sample_3356,1,type_0,18,-18.057,629,0.4118,0.3211,0.2671,0.1828,0.2289,FALSE,label_1
sample_3357,0,type_3,8,-19.025,185,0.6162,0.2486,0.1351,0.3459,0.2703,FALSE,label_2
sample_3358,0,type_3,13,-18.113,258,0.438,0.3023,0.2597,0.2132,0.2248,FALSE,label_1
sample_3359,1,type_1,47,-18.541,1139,0.4355,0.2818,0.2827,0.2151,0.2204,FALSE,label_2
sample_3360,1,type_0,15,-18.901,473,0.3594,0.296,0.3446,0.1924,0.167,FALSE,label_2
sample_3361,0,type_3,16,-20.015,443,0.5102,0.2393,0.2506,0.2596,0.2506,FALSE,label_1
sample_3362,1,type_0,8,-18.905,221,0.3665,0.3032,0.3303,0.1719,0.1946,FALSE,label_2
sample_3363,0,type_0,39,-18.466,1750,0.3526,0.3354,0.312,0.1629,0.1897,FALSE,label_2
